Name,Gender,Origin
Soad,F,"{""Arabia/Persia"":""5""}"
Soan,?,"{""Vietnam"":""3""}"
Soava,F,"{""Italy"":""1""}"
Soave,F,"{""Italy"":""1""}"
Soazic,F,"{""France"":""1""}"
Soazig,F,"{""France"":""1""}"
Sobha,F,"{""India, Sri Lanka"":""2""}"
Sobhi,M,"{""Arabia/Persia"":""2""}"
Sobhie,M,"{""Arabia/Persia"":""2""}"
Sobina,F,"{""East Frisia"":""1""}"
Sobine,F,"{""East Frisia"":""1""}"
Soccorsa,F,"{""Italy"":""1""}"
Soccorso,M,"{""Italy"":""1""}"
Socorro,F,"{""Spain"":""4""}"
Socrate,M,"{""Romania"":""1""}"
Söhnke,M,"{""East Frisia"":""1""}"
Soeke,M,"{""East Frisia"":""1""}"
Söke,M,"{""East Frisia"":""1""}"
Sölvi,M,"{""Iceland"":""5""}"
Sølvi,F,"{""Norway"":""4""}"
Söncke,M,"{""East Frisia"":""1""}"
Sönke,M,"{""East Frisia"":""2"",""Germany"":""2""}"
Sönmez,M,"{""Turkey"":""2""}"
Söntke,M,"{""East Frisia"":""1""}"
Sören,M,"{""Germany"":""3"",""Sweden"":""6""}"
Søren,M,"{""Denmark"":""9"",""Norway"":""1""}"
Søs,F,"{""Denmark"":""3""}"
Soffía,F,"{""Iceland"":""7""}"
Sofi,F,"{""United States"":""1"",""Sweden"":""4"",""Israel"":""2""}"
Sofia,F,"{""Italy"":""4"",""Portugal"":""6"",""Austria"":""2"",""Switzerland"":""2"",""Denmark"":""3"",""Norway"":""1"",""Sweden"":""6"",""Finland"":""4"",""Romania"":""6"",""Bulgaria"":""6"",""Greece"":""9"",""Russia"":""6"",""Belarus"":""2"",""Moldova"":""4"",""Ukraine"":""3"",""Armenia"":""5"",""Azerbaijan"":""3"",""Georgia"":""4"",""Kazakhstan, Uzbekistan, etc."":""4""}"
Sofía,F,"{""Spain"":""4""}"
Sofian,M,"{""Romania"":""2""}"
Sofiane,M,"{""Arabia/Persia"":""3""}"
Sofica,F,"{""Romania"":""2""}"
Sofie,F,"{""Belgium"":""5"",""Netherlands"":""1"",""East Frisia"":""2"",""Germany"":""1"",""Austria"":""3"",""Switzerland"":""1"",""Denmark"":""6"",""Norway"":""5"",""Sweden"":""6"",""Kosovo"":""4"",""Albania"":""5""}"
Sofiea,F,"{""Romania"":""1""}"
Sofieke,F,"{""Netherlands"":""1""}"
Sofija,F,"{""Latvia"":""4"",""Lithuania"":""7"",""Bulgaria"":""5"",""Bosnia and Herzegovina"":""3"",""Croatia"":""4"",""Kosovo"":""2"",""North Macedonia"":""5"",""Montenegro"":""6"",""Serbia"":""7"",""Albania"":""1"",""Russia"":""1"",""Kazakhstan, Uzbekistan, etc."":""2""}"
Sofije,F,"{""Kosovo"":""1""}"
Sofijka,F,"{""Bulgaria"":""1""}"
Sofika,F,"{""Bulgaria"":""1""}"
Sofio,M,"{""Italy"":""1""}"
Sofita,F,"{""Romania"":""2""}"
Sofiya,F,"{""Bulgaria"":""5"",""Russia"":""2"",""Belarus"":""2"",""Ukraine"":""2"",""Kazakhstan, Uzbekistan, etc."":""4""}"
Sofiyka,F,"{""Bulgaria"":""1""}"
Sofja,F,"{""Bulgaria"":""2""}"
Sofka,F,"{""Bulgaria"":""6"",""North Macedonia"":""1""}"
Sofokli,M,"{""Albania"":""3""}"
Sofoklis,M,"{""Greece"":""3""}"
Sofoklli,M,"{""Albania"":""1""}"
Sofoula,F,"{""Greece"":""1""}"
Sofraniasas,M,"{""Lithuania"":""1""}"
Sofronije,M,"{""Serbia"":""1""}"
Sofronio,M,"{""Spain"":""1""}"
Sofus,M,"{""Denmark"":""1""}"
Sófus,M,"{""Iceland"":""1""}"
Sofya,F,"{""Bulgaria"":""2"",""Russia"":""3"",""Armenia"":""2"",""Kazakhstan, Uzbekistan, etc."":""3""}"
Soghra,F,"{""Arabia/Persia"":""2""}"
Soh,?M,"{""Japan"":""4""}"
Soha,F,"{""Arabia/Persia"":""5""}"
Sohad,M,"{""Arabia/Persia"":""2""}"
Sohail,M,"{""Arabia/Persia"":""6""}"
Sohaila,F,"{""Arabia/Persia"":""5""}"
Sohan,M,"{""India, Sri Lanka"":""2""}"
So Hee,F,"{""South Korea"":""4""}"
Sohei,M,"{""Japan"":""3""}"
Soheil,M,"{""Armenia"":""2"",""Arabia/Persia"":""6""}"
Soheila,F,"{""Turkey"":""2"",""Arabia/Persia"":""5""}"
Soheir,F,"{""Arabia/Persia"":""4""}"
Sohrab,M,"{""Arabia/Persia"":""3""}"
Sohvi,F,"{""Finland"":""1""}"
So Hwan,M,"{""South Korea"":""2""}"
So Hyun,F,"{""South Korea"":""2""}"
Soichi,?,"{""Japan"":""1""}"
Soichiro,M,"{""Japan"":""2""}"
Soila,F,"{""Finland"":""1""}"
Soile,F,"{""Finland"":""4""}"
Soili,F,"{""Finland"":""5""}"
Soilikki,F,"{""Finland"":""1""}"
Soini,F,"{""Finland"":""3""}"
Sointu,F,"{""Finland"":""3""}"
Soizic,F,"{""France"":""2""}"
Sojeva,F,"{""Albania"":""1""}"
Soji,M,"{""Japan"":""1""}"
So Jin,F,"{""South Korea"":""2""}"
So Jung,F,"{""South Korea"":""3""}"
Sok,?,"{""South Korea"":""6""}"
Soka,F,"{""Serbia"":""1""}"
Soki,M,"{""Japan"":""1""}"
Sokol,M,"{""Kosovo"":""4"",""Albania"":""7""}"
Sokrat,M,"{""North Macedonia"":""2"",""Albania"":""4"",""Armenia"":""3""}"
Sokratis,M,"{""Greece"":""4""}"
Sol,F,"{""Spain"":""3""}"
Solange,F,"{""France"":""6"",""Belgium"":""4"",""Luxembourg"":""4"",""Switzerland"":""3""}"
Sólberg,M,"{""Iceland"":""2""}"
Sólbjörg,F,"{""Iceland"":""1""}"
Solbjørg,F,"{""Norway"":""3""}"
Sólbjört,F,"{""Iceland"":""1""}"
Sólborg,F,"{""Iceland"":""4""}"
Solbritt,F,"{""Sweden"":""1""}"
Sóldís,F,"{""Iceland"":""2""}"
Soledad,F,"{""Spain"":""6""}"
Soledade,F,"{""Portugal"":""2""}"
Solen,?F,"{""France"":""1""}"
Solène,F,"{""France"":""3""}"
Solenne,F,"{""France"":""1""}"
Sóley,F,"{""Iceland"":""7""}"
Solfrid,F,"{""Norway"":""4""}"
Soline,F,"{""France"":""1""}"
Solja,F,"{""Finland"":""1""}"
Sollaug,F,"{""Norway"":""1""}"
Sóllilja,F,"{""Iceland"":""1""}"
Solmaz,F,"{""Azerbaijan"":""2"",""Turkey"":""2"",""Arabia/Persia"":""1""}"
Sólmundur,M,"{""Iceland"":""2""}"
Solo,M,"{""Romania"":""1""}"
Solomia,F,"{""Romania"":""1""}"
Solomie,M,"{""Romania"":""1""}"
Solomon,M,"{""United States"":""1"",""Israel"":""2""}"
Solomonia,F,"{""Romania"":""1""}"
Sólon,M,"{""Iceland"":""2""}"
Sólrún,F,"{""Iceland"":""6""}"
Sols,M,"{""Estonia"":""1"",""Latvia"":""1""}"
Soltana,F,"{""Romania"":""1""}"
Soltanica,F,"{""Romania"":""1""}"
Solveig,F,"{""Iceland"":""3"",""Denmark"":""6"",""Norway"":""7"",""Sweden"":""5""}"
Sólveig,F,"{""Iceland"":""8""}"
Solveiga,F,"{""Latvia"":""5""}"
Solvejg,F,"{""Denmark"":""4""}"
Solvig,F,"{""Sweden"":""3""}"
Solvita,F,"{""Latvia"":""4""}"
Solvy,F,"{""Estonia"":""1""}"
Solweig,F,"{""Sweden"":""2""}"
Soly,M,"{""Israel"":""1""}"
Solza,F,"{""North Macedonia"":""1""}"
Som,M,"{""India, Sri Lanka"":""1""}"
Soma,F,"{""India, Sri Lanka"":""2""}"
Somasundaram,M,"{""India, Sri Lanka"":""5""}"
So Mi,F,"{""South Korea"":""2""}"
Somia,F,"{""Arabia/Persia"":""2""}"
Sommer,F,"{""United States"":""1""}"
Somna,F,"{""Romania"":""1""}"
Somnath,M,"{""India, Sri Lanka"":""2""}"
Son,?M,"{""South Korea"":""6"",""Vietnam"":""A""}"
Sona,F,"{""Armenia"":""6"",""Azerbaijan"":""3"",""India, Sri Lanka"":""2""}"
Soňa,F,"{""Czechia"":""6"",""Slovakia"":""7""}"
Sonal,F,"{""India, Sri Lanka"":""4""}"
Sonali,F,"{""India, Sri Lanka"":""4""}"
Sonay,F,"{""Turkey"":""3""}"
Sondra,F,"{""United States"":""2""}"
Soner,M,"{""Turkey"":""5""}"
Song,?,"{""China"":""5"",""South Korea"":""8"",""Vietnam"":""3""}"
Song Bai,?,"{""China"":""1""}"
Song Hai,?,"{""China"":""1""}"
Song Hee,F,"{""South Korea"":""2""}"
Song Hua,?,"{""China"":""1""}"
Song Ji,?,"{""China"":""1""}"
Song Jin,?M,"{""South Korea"":""2""}"
Song Jun,?,"{""China"":""1""}"
Song Lin,?,"{""China"":""3""}"
Song Ling,?,"{""China"":""1""}"
Song Mei,?,"{""China"":""1""}"
Song Miao,?,"{""China"":""1""}"
Song Nian,?,"{""China"":""1""}"
Song Ok,F,"{""South Korea"":""2""}"
Song Ping,?,"{""China"":""1""}"
Song Qin,?,"{""China"":""1""}"
Song Quan,?,"{""China"":""1""}"
Song Tao,?,"{""China"":""1""}"
Songül,F,"{""Turkey"":""6""}"
Song Wei,?,"{""China"":""1""}"
Song Wen,?,"{""China"":""1""}"
Song Xi,?,"{""China"":""1""}"
Song Yan,?,"{""China"":""1""}"
Song Yi,F,"{""South Korea"":""2""}"
Song Ying,?,"{""China"":""1""}"
Song Yu,?,"{""China"":""1""}"
Song Yun,?,"{""China"":""1""}"
Sonia,F,"{""Great Britain"":""4"",""Ireland"":""3"",""United States"":""3"",""Italy"":""5"",""Malta"":""2"",""Spain"":""5"",""France"":""6"",""Belgium"":""6"",""Luxembourg"":""4"",""Switzerland"":""5"",""Denmark"":""1"",""Sweden"":""2"",""Romania"":""2"",""Bulgaria"":""5"",""Greece"":""2"",""Armenia"":""2"",""Arabia/Persia"":""5"",""Israel"":""2"",""India, Sri Lanka"":""4""}"
Sónia,F,"{""Portugal"":""5""}"
Sonica,F,"{""Romania"":""1""}"
Soniea,F,"{""Romania"":""1""}"
Sonila,F,"{""Albania"":""6""}"
Soniya,F,"{""India, Sri Lanka"":""3""}"
Sonja,F,"{""Belgium"":""6"",""Netherlands"":""6"",""East Frisia"":""7"",""Germany"":""7"",""Austria"":""7"",""Switzerland"":""7"",""Iceland"":""5"",""Denmark"":""6"",""Norway"":""6"",""Sweden"":""6"",""Finland"":""4"",""Czechia"":""2"",""Bulgaria"":""5"",""Bosnia and Herzegovina"":""6"",""Croatia"":""6"",""North Macedonia"":""7"",""Slovenia"":""8"",""Russia"":""1""}"
Sonka,F,"{""East Frisia"":""1""}"
Son Kyung,F,"{""South Korea"":""3""}"
Sonnfried,M,"{""Germany"":""1""}"
Sonngard,F,"{""Germany"":""1"",""Austria"":""1""}"
Sonnhard,M,"{""Germany"":""1""}"
Sonnhardt,M,"{""Germany"":""1""}"
Sonnhild,F,"{""Germany"":""1"",""Austria"":""1""}"
Sonnhilde,F,"{""Germany"":""1"",""Austria"":""1""}"
Sonnie,M,"{""Denmark"":""1""}"
Sonny,M,"{""Great Britain"":""1"",""Malta"":""1"",""Belgium"":""1"",""Denmark"":""3"",""Sweden"":""3""}"
Sonný,F,"{""Iceland"":""1""}"
Sonoe,F,"{""Japan"":""1""}"
Sonoko,F,"{""Japan"":""3""}"
Sonomi,F,"{""Japan"":""1""}"
Sonsoles,F,"{""Spain"":""3""}"
Sonya,F,"{""Great Britain"":""2"",""Ireland"":""4"",""United States"":""4"",""Bulgaria"":""5"",""Russia"":""1"",""Armenia"":""5"",""Azerbaijan"":""2""}"
Soo,?,"{""South Korea"":""A""}"
Sooad,F,"{""Arabia/Persia"":""4""}"
Soo Bok,?M,"{""South Korea"":""3""}"
Soo Hyun,?,"{""South Korea"":""2""}"
Soo Ja,F,"{""South Korea"":""3""}"
Soo Ji,F,"{""South Korea"":""2""}"
Soo Jin,F,"{""South Korea"":""3""}"
Soo Jung,F,"{""South Korea"":""2""}"
Sook,?F,"{""South Korea"":""A""}"
Sook Hee,F,"{""South Korea"":""4""}"
Sook Ja,F,"{""South Korea"":""4""}"
Soo Kyung,F,"{""South Korea"":""3""}"
Sool,?,"{""South Korea"":""3""}"
Soo Mi,F,"{""South Korea"":""3""}"
Soon,?,"{""South Korea"":""A""}"
Soon Ae,F,"{""South Korea"":""2""}"
Soo Nam,M,"{""South Korea"":""2""}"
Soon Bok,F,"{""South Korea"":""2""}"
Soon Deok,F,"{""South Korea"":""2""}"
Soon Duk,F,"{""South Korea"":""3""}"
Soon Hee,F,"{""South Korea"":""5""}"
Soon Ho,M,"{""South Korea"":""3""}"
Soon Hwa,F,"{""South Korea"":""2""}"
Soon Ja,F,"{""South Korea"":""5""}"
Soon Kil,M,"{""South Korea"":""2""}"
Soon Oh,M,"{""South Korea"":""2""}"
Soon Ok,F,"{""South Korea"":""4""}"
Soon Ye,F,"{""South Korea"":""2""}"
Soon Young,F,"{""South Korea"":""3""}"
Soo Ok,F,"{""South Korea"":""2""}"
Sooriyakala,F,"{""India, Sri Lanka"":""2""}"
Soosaipillai,M,"{""India, Sri Lanka"":""2""}"
Soo Seon,F,"{""South Korea"":""2""}"
Soo Yong,F,"{""South Korea"":""2""}"
Soo Youn,F,"{""South Korea"":""2""}"
Soo Young,?,"{""South Korea"":""4""}"
Sop,?,"{""South Korea"":""3""}"
Sophia,F,"{""Great Britain"":""2"",""United States"":""3"",""Belgium"":""3"",""Netherlands"":""2"",""East Frisia"":""2"",""Germany"":""1"",""Austria"":""2"",""Switzerland"":""2"",""Greece"":""1""}"
Sophie,F,"{""Great Britain"":""3"",""Ireland"":""2"",""France"":""7"",""Belgium"":""6"",""Luxembourg"":""6"",""Netherlands"":""3"",""East Frisia"":""4"",""Germany"":""3"",""Austria"":""5"",""Switzerland"":""5"",""Denmark"":""4"",""Sweden"":""3""}"
Sophio,F,"{""Georgia"":""7""}"
Sopho,F,"{""Georgia"":""3""}"
Sophoklis,M,"{""Greece"":""1""}"
Sophy,F,"{""Great Britain"":""1""}"
Sora,F,"{""Romania"":""2"",""Israel"":""3""}"
So Ra,F,"{""South Korea"":""2""}"
Sorana,F,"{""Romania"":""2""}"
Soraya,F,"{""Spain"":""2"",""Arabia/Persia"":""6""}"
Sorcha,F,"{""Ireland"":""3""}"
Sorica,F,"{""Romania"":""2""}"
Sorin,M,"{""Romania"":""7"",""Moldova"":""3""}"
Sorina,F,"{""Romania"":""4"",""Greece"":""1""}"
Sorinel,M,"{""Romania"":""2""}"
Sorinela,F,"{""Romania"":""1""}"
Sorkunde,F,"{""Spain"":""1""}"
Sorne,F,"{""Spain"":""1""}"
Sorusch,M,"{""Arabia/Persia"":""1""}"
Sorush,M,"{""Arabia/Persia"":""1""}"
Soso,M,"{""Georgia"":""6""}"
Sossia,F,"{""Italy"":""1""}"
Sossio,M,"{""Italy"":""1""}"
Sosthène,?M,"{""France"":""1""}"
Sosuke,M,"{""Japan"":""1""}"
Sotaro,M,"{""Japan"":""1""}"
Sotir,M,"{""Romania"":""1"",""Bulgaria"":""3"",""Albania"":""5""}"
Sotira,F,"{""Romania"":""1""}"
Sotiraq,M,"{""Albania"":""6""}"
Sotiria,F,"{""Greece"":""5""}"
Sotirios,M,"{""Greece"":""7""}"
Sou,M,"{""Japan"":""1""}"
Souad,F,"{""Arabia/Persia"":""7""}"
Soudabeh,F,"{""Arabia/Persia"":""3""}"
Souha,F,"{""Arabia/Persia"":""5""}"
Souhail,M,"{""Arabia/Persia"":""6""}"
Souhair,F,"{""Arabia/Persia"":""4""}"
Souheil,M,"{""Arabia/Persia"":""6""}"
Souheila,F,"{""Arabia/Persia"":""5""}"
Souheir,F,"{""Arabia/Persia"":""4""}"
Souichirou,M,"{""Japan"":""2""}"
Souk,?,"{""South Korea"":""3""}"
Soultana,F,"{""Greece"":""2"",""Arabia/Persia"":""2""}"
Soumen,M,"{""India, Sri Lanka"":""3""}"
Soumia,F,"{""Arabia/Persia"":""2""}"
Soumitra,F,"{""India, Sri Lanka"":""3""}"
Soun,?,"{""South Korea"":""2""}"
Soung,?,"{""South Korea"":""5""}"
Soung Bun,M,"{""South Korea"":""1""}"
Souraya,F,"{""Arabia/Persia"":""5""}"
Souren,M,"{""Armenia"":""1"",""India, Sri Lanka"":""1""}"
Sousan,F,"{""Arabia/Persia"":""2""}"
Souzan,F,"{""Arabia/Persia"":""2""}"
So Yeon,F,"{""South Korea"":""4""}"
Soyoko,F,"{""Japan"":""1""}"
So Yong,F,"{""South Korea"":""3""}"
So Youn,F,"{""South Korea"":""2""}"
So Young,F,"{""South Korea"":""6""}"
So Yun,F,"{""South Korea"":""3""}"
Spartaco,M,"{""Italy"":""2""}"
Spartak,M,"{""Albania"":""5"",""Russia"":""1"",""Armenia"":""6"",""Kazakhstan, Uzbekistan, etc."":""3""}"
Spas,M,"{""Bulgaria"":""4""}"
Spasa,F,"{""Bosnia and Herzegovina"":""2"",""North Macedonia"":""3""}"
Spase,M,"{""North Macedonia"":""4"",""Albania"":""1""}"
Spasenija,F,"{""Bosnia and Herzegovina"":""2"",""Serbia"":""3""}"
Spasenka,F,"{""North Macedonia"":""1""}"
Spaska,F,"{""Bulgaria"":""3""}"
Spasoje,M,"{""Montenegro"":""1"",""Serbia"":""3"",""Slovenia"":""2""}"
Spass,M,"{""Bulgaria"":""4""}"
pela,F,"{""Slovenia"":""6""}"
pelca,F,"{""Slovenia"":""1""}"
Spencer,M,"{""Great Britain"":""2"",""United States"":""3""}"
Spenser,M,"{""United States"":""1""}"
Speranta,F,"{""Romania"":""2""}"
Speranza,F,"{""Italy"":""2"",""Malta"":""5""}"
Spirache,M,"{""Romania"":""1""}"
Spirica,F,"{""Romania"":""1""}"
Spiridione,M,"{""Italy"":""1"",""Malta"":""3""}"
Spiridon,M,"{""Romania"":""3"",""Greece"":""3"",""Moldova"":""2""}"
Spiridona,F,"{""Romania"":""1""}"
Spiridoula,F,"{""Greece"":""1""}"
Spiro,M,"{""Malta"":""2"",""Bulgaria"":""1"",""Albania"":""6"",""Greece"":""1""}"
piro,M,"{""Croatia"":""2"",""North Macedonia"":""5""}"
Spiros,M,"{""Greece"":""2""}"
Spiru,M,"{""Malta"":""3"",""Romania"":""2""}"
Spomenka,F,"{""Bosnia and Herzegovina"":""3"",""Croatia"":""2"",""North Macedonia"":""2"",""Montenegro"":""6"",""Serbia"":""6"",""Slovenia"":""2""}"
Spomenko,M,"{""Bosnia and Herzegovina"":""3"",""Croatia"":""2""}"
Spresa,M,"{""North Macedonia"":""3""}"
Spring,F,"{""United States"":""1""}"
Spyridon,M,"{""Greece"":""8""}"
Spyridonas,M,"{""Greece"":""1""}"
Spyridoula,F,"{""Greece"":""6""}"
Spyrini,F,"{""Greece"":""1""}"
Spyrinia,F,"{""Greece"":""1""}"
Spyronikolas,M,"{""Greece"":""1""}"
Spyros,M,"{""Greece"":""6""}"
Sraar,M,"{""Netherlands"":""1""}"
Srbijanka,F,"{""Serbia"":""1""}"
Srbin,M,"{""Serbia"":""1""}"
Srbislav,M,"{""Montenegro"":""3"",""Serbia"":""4""}"
Srbislava,F,"{""Serbia"":""1""}"
Srbo,M,"{""Serbia"":""1""}"
Srboljub,M,"{""Montenegro"":""5"",""Serbia"":""5""}"
Srboslav,M,"{""Serbia"":""1""}"
Sr<ð>a,M,"{""Montenegro"":""6""}"
Sr<ð>an,M,"{""Bosnia and Herzegovina"":""5"",""Croatia"":""4"",""Montenegro"":""7"",""Serbia"":""7""}"
Srğa,M,"{""Montenegro"":""6""}"
Srğan,M,"{""Bosnia and Herzegovina"":""5"",""Croatia"":""4"",""Montenegro"":""7"",""Serbia"":""7""}"
Srebrenka,F,"{""Croatia"":""1""}"
Srebrenko,M,"{""Bosnia and Herzegovina"":""2"",""Croatia"":""1""}"
Srečko,M,"{""Croatia"":""2"",""Serbia"":""2"",""Slovenia"":""6""}"
Srečo,M,"{""Slovenia"":""3""}"
Srećka,F,"{""Croatia"":""1""}"
Srećko,M,"{""Croatia"":""5"",""Montenegro"":""1"",""Serbia"":""4""}"
Sretan,M,"{""Croatia"":""1""}"
Sreten,M,"{""Croatia"":""1"",""North Macedonia"":""4"",""Montenegro"":""3"",""Serbia"":""4""}"
Sretko,M,"{""Bosnia and Herzegovina"":""2"",""Croatia"":""1"",""North Macedonia"":""3""}"
Srgjan,M,"{""North Macedonia"":""1""}"
Sri,?,"{""India, Sri Lanka"":""4""}"
Sriharan,M,"{""India, Sri Lanka"":""3""}"
Srikanthan,M,"{""India, Sri Lanka"":""3""}"
Srini,M,"{""India, Sri Lanka"":""2""}"
Srinivas,M,"{""India, Sri Lanka"":""2""}"
Srinivasa,M,"{""India, Sri Lanka"":""2""}"
Sriskantharajah,M,"{""India, Sri Lanka"":""3""}"
Sritharan,M,"{""India, Sri Lanka"":""4""}"
Sran,M,"{""Bosnia and Herzegovina"":""1""}"
Sršan,M,"{""Bosnia and Herzegovina"":""1""}"
Ståle,M,"{""Norway"":""4""}"
Stacee,F,"{""United States"":""1""}"
Stacey,?F,"{""Great Britain"":""3"",""Ireland"":""2"",""United States"":""5""}"
Stach,M,"{""Netherlands"":""1""}"
Staci,?F,"{""United States"":""2""}"
Stacia,F,"{""United States"":""1""}"
Stacie,?F,"{""United States"":""3""}"
Stacy,?F,"{""Great Britain"":""1"",""United States"":""5""}"
Staffan,M,"{""Sweden"":""5""}"
Stafford,M,"{""Great Britain"":""1""}"
Staika,F,"{""Bulgaria"":""2""}"
Staiko,M,"{""Bulgaria"":""3""}"
Stajka,F,"{""Bulgaria"":""2"",""Croatia"":""2""}"
Stajko,M,"{""Bulgaria"":""3""}"
Staka,F,"{""Bosnia and Herzegovina"":""2"",""Serbia"":""2""}"
Stamantina,F,"{""Greece"":""5""}"
Stamatia,F,"{""Greece"":""4""}"
Stamatios,M,"{""Greece"":""5""}"
Stamatis,M,"{""Greece"":""2""}"
Stamatoula,F,"{""Greece"":""1""}"
Stamen,M,"{""Bulgaria"":""3"",""Montenegro"":""1"",""Serbia"":""3""}"
Stamena,F,"{""North Macedonia"":""2"",""Serbia"":""2""}"
Stamenka,F,"{""Bulgaria"":""1""}"
Stamenko,M,"{""Bulgaria"":""1"",""Croatia"":""1"",""Montenegro"":""1"",""Serbia"":""3""}"
Stamo,M,"{""Bulgaria"":""1""}"
Stan,M,"{""United States"":""1"",""Belgium"":""1"",""Netherlands"":""3"",""Romania"":""5""}"
Stana,F,"{""Romania"":""5"",""Bulgaria"":""3"",""Bosnia and Herzegovina"":""3"",""Croatia"":""5"",""North Macedonia"":""3"",""Montenegro"":""5"",""Serbia"":""5""}"
Stanca,F,"{""Romania"":""4""}"
Stancho,M,"{""Bulgaria"":""5""}"
Stančo,M,"{""North Macedonia"":""1""}"
Stanciu,M,"{""Romania"":""2""}"
Stancu,M,"{""Romania"":""3""}"
Stancuta,F,"{""Romania"":""1""}"
Standa,M,"{""Czechia"":""1""}"
Stane,M,"{""Slovenia"":""5""}"
Stanel,M,"{""Romania"":""2""}"
Stanford,M,"{""Great Britain"":""1"",""United States"":""1""}"
Stani,M,"{""Switzerland"":""1""}"
Stanica,F,"{""Serbia"":""3""}"
Stânicâ,F,"{""Romania"":""2""}"
Stanika,F,"{""Montenegro"":""2"",""Serbia"":""3""}"
Stanimir,M,"{""Bulgaria"":""4"",""Montenegro"":""5"",""Serbia"":""5""}"
Stania,M,"{""Bosnia and Herzegovina"":""4"",""North Macedonia"":""2"",""Montenegro"":""4"",""Serbia"":""5""}"
Staniša,M,"{""Bosnia and Herzegovina"":""4"",""North Macedonia"":""2"",""Montenegro"":""4"",""Serbia"":""5""}"
Stanislao,M,"{""Italy"":""2""}"
Stanislas,M,"{""France"":""3""}"
Stanislau,M,"{""Belarus"":""6""}"
Stanislaus,M,"{""Germany"":""1"",""Austria"":""2"",""Switzerland"":""1""}"
Stanislav,M,"{""Estonia"":""2"",""Czechia"":""8"",""Slovakia"":""8"",""Bulgaria"":""6"",""Croatia"":""5"",""Montenegro"":""4"",""Serbia"":""5"",""Slovenia"":""7"",""Russia"":""7"",""Belarus"":""7"",""Moldova"":""6"",""Ukraine"":""6"",""Armenia"":""2"",""Azerbaijan"":""3"",""Kazakhstan, Uzbekistan, etc."":""5""}"
Stanislava,F,"{""Lithuania"":""8"",""Czechia"":""6"",""Slovakia"":""5"",""Bulgaria"":""2"",""Croatia"":""4"",""North Macedonia"":""2"",""Montenegro"":""3"",""Serbia"":""4"",""Slovenia"":""5"",""Russia"":""2"",""Belarus"":""2""}"
Stanislavas,M,"{""Lithuania"":""3""}"
Stanislavs,M,"{""Latvia"":""6""}"
Stanislaw,M,"{""Russia"":""6"",""Belarus"":""4""}"
Stanisław,M,"{""Poland"":""9""}"
Stanisława,F,"{""Poland"":""7""}"
Stanislova,F,"{""Lithuania"":""1""}"
Stanislovas,M,"{""Lithuania"":""7""}"
Stanjo,M,"{""Bulgaria"":""1""}"
Stanju,M,"{""Bulgaria"":""4""}"
Stanka,F,"{""Bulgaria"":""8"",""Croatia"":""2"",""North Macedonia"":""4"",""Montenegro"":""7"",""Serbia"":""5"",""Slovenia"":""3""}"
Stanko,M,"{""Bulgaria"":""4"",""Bosnia and Herzegovina"":""4"",""Croatia"":""6"",""North Macedonia"":""5"",""Montenegro"":""4"",""Serbia"":""5"",""Slovenia"":""6""}"
Stanley,M,"{""Great Britain"":""6"",""United States"":""5"",""Malta"":""3""}"
Stanny,M,"{""Belgium"":""1""}"
Stanoj,M,"{""Bulgaria"":""1""}"
Stanoje,M,"{""North Macedonia"":""2"",""Montenegro"":""2"",""Serbia"":""4""}"
Stanojka,F,"{""Serbia"":""1""}"
Stanoy,M,"{""Bulgaria"":""1""}"
Stans,?M,"{""Netherlands"":""1""}"
Stanton,M,"{""Great Britain"":""1"",""United States"":""1""}"
Stanuta,F,"{""Romania"":""1""}"
Stanyo,M,"{""Bulgaria"":""1""}"
Stanyu,M,"{""Bulgaria"":""4""}"
Starla,F,"{""United States"":""1""}"
Starr,?,"{""United States"":""1""}"
Starri,M,"{""Iceland"":""1""}"
Stas,M,"{""Russia"":""3"",""Azerbaijan"":""2""}"
Stašimir,M,"{""North Macedonia"":""1""}"
Stasė,F,"{""Lithuania"":""8""}"
Staimir,M,"{""North Macedonia"":""1""}"
Stasja,F,"{""Russia"":""1""}"
Stasya,F,"{""Russia"":""1""}"
Stasys,M,"{""Lithuania"":""9""}"
Stathis,M,"{""Greece"":""1""}"
Stati,M,"{""Bulgaria"":""1""}"
Statko,M,"{""Bulgaria"":""1""}"
Stav,M,"{""Israel"":""2""}"
Stavre,M,"{""Romania"":""1"",""North Macedonia"":""1""}"
Stavri,M,"{""Bulgaria"":""3"",""Albania"":""5""}"
Stavrica,F,"{""Romania"":""2""}"
Stavro,M,"{""Albania"":""3""}"
Stavros,M,"{""Greece"":""7""}"
Stavroula,F,"{""Greece"":""8""}"
Stavru,M,"{""Romania"":""1""}"
Stavrula,F,"{""Romania"":""1"",""Bulgaria"":""1""}"
Stayka,F,"{""Bulgaria"":""2""}"
Stayko,M,"{""Bulgaria"":""3""}"
Steef,M,"{""Netherlands"":""2""}"
Steen,M,"{""Denmark"":""8""}"
Steeve,M,"{""France"":""2"",""Belgium"":""1"",""Switzerland"":""1""}"
Steeven,M,"{""France"":""1""}"
Stef,M,"{""Belgium"":""2"",""Netherlands"":""4""}"
Stefa,F,"{""Lithuania"":""4""}"
tefa,F,"{""Bosnia and Herzegovina"":""2"",""Croatia"":""1""}"
Stefaan,M,"{""Belgium"":""5""}"
